case_id,source_dataset,module,variable,unit,current_A,egr_fraction,initial_value,final_value,delta_value,last_window_mean,last_window_min,last_window_max,last_window_std,last_window_range,last_window_abs_slope_per_s,sign_changes_total,sign_changes_last_window,converged_by_range,message
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,phaseTotal_kg_s,kg/s,38,0,2.39715111456892e-05,8.8581902937742e-06,-1.5113320851915e-05,1.6113309572398e-05,8.8581902937742e-06,2.2131503399281e-05,5.33646189480833e-06,1.32733131055068e-05,6.6366565527534e-07,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,maxGasRes_kg_s,kg/s,38,0,2.71050543121376e-20,2.71050543121376e-19,2.43945488809238e-19,1.43818609074103e-19,1.35525271560688e-20,5.96311194867027e-19,1.1962401377742e-19,5.82758667710959e-19,8.13151629364128e-21,0,0,1,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,Qgen_W,W,38,0,279.944730235234,280.224511221008,0.279780985773812,280.511623556795,280.143053873444,281.045418272423,0.357401009985753,0.902364398979216,0.0369068721457467,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,Qcool_W,W,38,0,-1562.80197026303,-281.497688862433,1281.30428140059,-330.999525157919,-387.069473489626,-281.497688862433,30.6692088269649,105.571784627193,5.27858923135964,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,Qamb_W,W,38,0,312.575576875159,326.369522488323,13.7939456131643,325.83660798275,325.232984137073,326.369522488323,0.330170908424262,1.13653835124973,0.0568269175624863,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,Qgas_W,W,38,0,0.170947741956277,2.6596790399112,2.48873129795493,1.7958812244393,0.463787655325574,2.6596790399112,0.941303473967231,2.19589138458563,0.109794569229282,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,E_Nernst_V,V,38,0,1.19336257918482,1.19465768642054,0.00129510723572035,1.19346332592039,1.19150785526265,1.19477353013603,0.0013687264690194,0.00326567487338703,0.000151484726353346,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,etaAct_V,V,38,0,0.26579188793278,0.267560817147602,0.00176892921482252,0.266838714558614,0.265745235549889,0.267560817147602,0.000781811038344219,0.00181558159771344,9.07790798856722e-05,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,etaOhm_V,V,38,0,0.00752233355487995,0.00750867767080046,-1.36558840794906e-05,0.00750864399613626,0.00750860658834655,0.00750867767080046,2.06897289118025e-08,7.10824539168833e-08,3.55412269584417e-09,0,0,1,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,etaCon_V,V,38,0,0.126483769268266,0.126483769268266,0,0.126483769268266,0.126483769268266,0.126483769268266,8.34746341039781e-17,0,0,0,0,1,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,lambdaO2,1,38,0,0,4.59262356283096,4.59262356283096,3.06174904188731,0,4.59262356283096,2.17038921987225,4.59262356283096,0.229631178141548,0,0,0,
