condition,case_id,boundary_case_index,boundary_current_A,boundary_current_density_A_cm2,current_A,current_density_command_A_cm2,egr_fraction_cmd,air_flow_scale,cathode_flow_nlpm_cmd,V_cell_sim,P_stack_sim_W,pO2_stack_kPa,p_stack_internal_kPa,T_stack_C,Q_net_stack_W,Q_gen_W,Q_cool_W,Q_amb_W,Q_gas_W,lambda_O2_actual,m_bench_air_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,m_separator_gas_kg_s,alpha_EGR_actual,dq60_speed_rpm,dq60_flow_lpm,dq60_dp_kPa,dq60_pressure_ratio,dq60_power_W,dq60_map_flow_clamped,p_dq60_in_kPa,T_dq60_in_C,p_dq60_out_kPa,T_dq60_out_C,T_ca_in_C,p_ca_in_kPa,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,T_separator_C,liquid_drain_separator_kg_s,coolant_flow_L_min,coolant_inlet_temp_C,coolant_outlet_temp_C,h_cool_effective_W_K,current_density_target_A_cm2,air_flow_control,study_type,oxygen_ok,thermal_ok,humidity_ok,pressure_order_ok,dq60_map_ok,normal_operation_ok,risk_label,life_model_version,life_equivalent_duration_h,life_voltage_factor,life_humidity_factor,life_temperature_factor,life_current_factor,life_cycling_factor,life_damage_rate_mV_h,life_delta_V_deg_mV,life_damage_index,life_projected_to_EOL_h,life_ECSA_ratio_proxy,life_high_potential_exposure_V_h,life_dry_exposure_h,life_high_potential_margin_mV,life_interpretation_status,life_group_key,life_rate_ratio_to_noEGR,life_benefit_vs_noEGR_pct,life_source_file
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.1,1,49.7,0.795811805029658,483.853577458032,17.7567581370362,136.205292406872,61.7075230200793,-178.755951152677,278.578422541968,124.806178174367,330.371282299737,2.15691322053989,3.07303448953864,0.001071035,6.95244017201552e-05,0.000625719615481397,6.95244017201552e-05,0.1,3000,57.1982983736803,29,1.25817939016247,39.1407708591739,1,112.325,59.2770092610921,141.325,95.6400045468618,58.9,141.325,0.183058808707835,25.8707861406347,0.818386168581048,64.7075230200793,0,5.5,61.6,60.6,1160.73914295072,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.40999835499958,1,1.04709822634053,1,1,0.0177168813199575,0.0177168813199575,0.0002362250842661,4233.25068591587,0.999905509966294,0,0,-4.18819497034206,usable,constant_current_fixed_flow|j=0.1,0.998666858936955,0.133314106304494,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.15,1,49.7,0.795709432451543,483.791334930538,17.5037569359147,136.184653951928,61.7075670103393,-178.752136208694,278.640665069462,124.857041639536,330.371678135778,2.16408150284308,3.05096501837253,0.001071035,0.0001046489483236,0.000593010707167067,0.0001046489483236,0.15,3000,57.2751690088439,29,1.25817939016247,39.1631977236246,1,112.325,59.4674831662507,141.325,95.8513137076476,58.9,141.325,0.180875042704103,25.5621654101573,0.82777172819922,64.7075670103393,0,5.5,61.6,60.6,1160.73730454822,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.40891618174545,1,1.0470994615194,1,1,0.0177033045027795,0.0177033045027795,0.00023604406003706,4236.49720244175,0.999905582375985,0,0,-4.29056754845702,usable,constant_current_fixed_flow|j=0.1,0.997901559609122,0.209844039087825,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.2,1,49.7,0.795596288446158,483.722543375264,17.2285284940552,136.163539122847,61.7076161800807,-178.747976776987,278.709456624736,124.913894117046,330.372120580262,2.17141870441499,3.02627297497176,0.001071035,0.000140026212495292,0.000560104849981167,0.000140026212495292,0.2,3000,57.354070450416,29,1.25817939016247,39.1857863726291,1,112.325,59.6593311259867,141.325,96.0641472259006,58.9,141.325,0.17853431785697,25.2313624711363,0.837292245743299,64.7076161800807,0,5.5,61.6,60.6,1160.73525396818,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.40772111072346,1,1.04710084213149,1,1,0.0176883115262978,0.0176883115262978,0.00023584415368397,4240.08814456344,0.999905662338526,0,0,-4.403711553842,usable,constant_current_fixed_flow|j=0.1,0.997056434078349,0.294356592165146,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.25,1,49.7,0.795470536226655,483.646086025806,16.9279228680056,136.141925318019,61.7076714312144,-178.743415654893,278.785913974194,124.977778489679,330.372617749242,2.17893339016549,2.99856180446217,0.001071035,0.000175665220797179,0.000526995662391536,0.000175665220797179,0.25,3000,57.4352170483675,29,1.25817939016247,39.2085426519361,1,112.325,59.8526027889067,141.325,96.2785601811099,58.9,141.325,0.176015055055686,24.8753276557449,0.846953064850766,64.7076714312144,0,5.5,61.6,60.6,1160.73295469499,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.40639405621616,1,1.04710239350158,1,1,0.017671662989644,0.017671662989644,0.000235622173195253,4244.08274670877,0.999905751130722,0,0,-4.52946377334507,usable,constant_current_fixed_flow|j=0.1,0.996117987773626,0.388201222637397,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.3,1,49.7,0.795329890413145,483.560573371192,16.5981606059,136.119788260182,61.7077338870264,-178.738381629042,278.871426628808,125.049993617334,330.37317975087,2.1866348896457,2.96735373894289,0.001071035,0.000211575587557793,0.000493676370968184,0.000211575587557793,0.3,3000,57.5188624053454,29,1.25817939016247,39.231472803106,1,112.325,60.0473511652928,141.325,96.4946113821617,58.9,141.325,0.173291397343821,24.4904067296155,0.856759838923668,64.7077338870264,0,5.5,61.6,60.6,1160.73036134606,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.4049113126138,1,1.04710414717052,1,1,0.0176530615421364,0.0176530615421364,0.000235374153895152,4248.55483684692,0.999905850338442,0,0,-4.6701095868551,usable,constant_current_fixed_flow|j=0.1,0.995069459603313,0.493054039668717,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.35,1,49.7,0.795171469532402,483.4642534757,16.2346667861866,136.097101825761,61.707804965031,-178.732784810814,278.9677465243,125.132178577037,330.373819340975,2.19453341710145,2.93206809694724,0.001071035,0.000247767570800241,0.000460139774343305,0.000247767570800241,0.35,3000,57.6053094656206,29,1.25817939016247,39.2545835059648,1,112.325,60.2436329876642,141.325,96.7123637673416,58.9,141.325,0.170332084860849,24.0721818929595,0.866718545495695,64.707804965031,0,5.5,61.6,60.6,1160.72741678491,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.40324304923282,1,1.04710614294096,1,1,0.0176321330026906,0.0176321330026906,0.000235095106702541,4253.59767808894,0.999905961957319,0,0,-4.82853046759801,usable,constant_current_fixed_flow|j=0.1,0.993889757692292,0.611024230770785,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.4,1,49.7,0.794991585509108,483.354883989538,15.8318495755015,136.073837852399,61.7078864809298,-178.726509944114,279.077116010462,125.226432870887,330.374552858567,2.20264022512222,2.89199225556441,0.001071035,0.000284252135144871,0.000426378202717306,0.000284252135144871,0.4,3000,57.6949239624492,29,1.25817939016247,39.2778819283722,1,112.325,60.4415091334676,141.325,96.9318848732613,58.9,141.325,0.167098953908386,23.6152596611026,0.87683549712039,64.7078864809298,0,5.5,61.6,60.6,1160.72404801414,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.40135116817652,1,1.04710843179642,1,1,0.0176083994892648,0.0176083994892648,0.000234778659856865,4259.33089749154,0.999906088536057,0,0,-5.00841449089207,usable,constant_current_fixed_flow|j=0.1,0.992551944739979,0.744805526002112,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.45,1,49.7,0.794785435928198,483.229545044345,15.38280038213,136.049965921594,61.7079808005584,-178.719406566734,279.202454955655,125.33549212215,330.375401593157,2.21096780708247,2.84624224034064,0.001071035,0.000321041022725632,0.000392383472220217,0.000321041022725632,0.45,3000,57.7881526168572,29,1.25817939016247,39.3013757855102,1,112.325,60.6410451286195,141.325,97.1532473934814,58.9,141.325,0.163544904829014,23.1129836749604,0.887117346065881,64.7079808005584,0,5.5,61.6,60.6,1160.7201601954,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.39918618260335,1,1.04711108016805,1,1,0.017581240260264,0.017581240260264,0.000234416536803521,4265.91064621931,0.999906233385279,0,0,-5.2145640718021,usable,constant_current_fixed_flow|j=0.1,0.991021030724834,0.897896927516584,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_038A,1,38,0.1,38,0.1,0.5,1,49.7,0.794546641511257,483.084358038844,14.8788811756857,136.025453113402,61.7080910738661,-178.711280750974,279.347641961156,125.462998644044,330.37639389041,2.21953017767554,2.79370833094453,0.001071035,0.00035814683329336,0.00035814683329336,0.00035814683329336,0.5,3000,57.8855481857766,29,1.25817939016247,39.3250734122468,1,112.325,60.8423117620992,141.325,97.3765298603336,58.9,141.325,0.159611105411227,22.5570394722417,0.897571078599509,64.7080910738661,0,5.5,61.6,60.6,1160.71562763289,0.1,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.39668254136587,1,1.04711417650468,1,1,0.0175498330696895,0.0175498330696895,0.000233997774262527,4273.54492217554,0.999906400890295,0,0,-5.45335848874307,usable,constant_current_fixed_flow|j=0.1,0.989250667205847,1.07493327941532,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0,1,71.8,0.773686702739362,940.803030531064,17.7230869836575,148.898580238757,63.4748565726498,-82.8695087188249,584.060969468936,318.075432882665,346.275366544023,2.57967876107313,2.40448254673352,0.00154729,0,0.00104316223717517,0,0,3000,72.522973442514,29,1.22794262134015,50.6704963643877,1,127.225,61.2,156.225,93.7849739497278,61.2,156.225,0.192539144761296,30.0794278903335,0.6,66.4748565726498,0,6,63.2,64.6,1157.24150169015,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.19440752868808,1.06122448979592,1.09764375438007,1,1,0.0166956161952363,0.0166956161952363,0.000222608215936484,4492.19718056286,0.999910956713625,0,0.1,-26.313297260638,usable,constant_current_fixed_flow|j=0.2,1,0,condition_study_constant_current_egr_scan.csv
