case_id,case_index,current_A,egr_fraction_cmd,V_cell_sim,P_stack_sim_W,pO2_stack_kPa,p_stack_internal_kPa,T_stack_C,Q_net_stack_W,Q_gen_W,Q_cool_W,Q_amb_W,Q_gas_W,lambda_O2_actual,m_bench_air_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,m_separator_gas_kg_s,alpha_EGR_actual,dq60_speed_rpm,dq60_flow_lpm,dq60_dp_kPa,dq60_pressure_ratio,dq60_power_W,dq60_map_flow_clamped,p_dq60_in_kPa,T_dq60_in_C,p_dq60_out_kPa,T_dq60_out_C,T_ca_in_C,p_ca_in_kPa,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,T_separator_C,liquid_drain_separator_kg_s,coolant_flow_L_min,coolant_inlet_temp_C,coolant_outlet_temp_C,Q_cool_bench_signed_W,h_cool_effective_W_K,V_cell_bench,V_cell_error
bench_418A,8,418,0.1,0.663644295605888,4438.45304901218,15.4788975881437,217.241889901337,77.5990114193449,689.683074402857,3948.29895098782,2772.60430501152,473.377309112616,12.6342624608326,1.52473283205693,0.00429707,0.000381830760941346,0.00343647684847212,0.000381830760941346,0.1,3000,124.507662481728,24.6619253138704,1.11386068039706,75.8844104412026,0,216.597382238258,75.0418165716317,241.259307552129,92.6135284732061,74.5,241.259307552129,0.177855321231844,42.909251644856,0.66691668734756,80.5990114193449,0,6.5,75.2,83.8,3894.36666666666,1155.72784800191,0.666,-0.00235570439411215
bench_418A,8,418,0.2,0.662170306904169,4428.59501257508,12.8227451018713,216.56874041105,77.6068710906036,690.071317569314,3958.15698742492,2781.69275507695,473.448038389081,12.9448763895738,1.44449477154945,0.00429707,0.00078073461021079,0.00312293844084316,0.00078073461021079,0.2,3000,125.498873875558,24.5875844593331,1.11351745900736,75.78749906753,0,216.597382238258,75.6092870022613,241.184966697591,93.1585582110997,74.5,241.184966697591,0.163364533944291,39.4010696789213,0.740820511820833,80.6068710906036,0,6.5,75.2,83.8,3894.36666666666,1155.72984607969,0.666,-0.00382969309583137
bench_418A,8,418,0.3,0.659451559670284,4410.41203107486,9.02381850985672,215.447881274696,77.6218644095102,690.51380318007,3976.33996892514,2799.03089145988,473.582969409528,13.212304875665,1.31850368326754,0.00429707,0.00118984415438538,0.00277630302689923,0.00118984415438538,0.3,3000,126.638280334363,24.5021289749228,1.11312292291682,75.6606616487692,0,216.597382238258,76.1946955332885,241.099511213181,93.7145964067992,74.5,241.099511213181,0.14517027686589,35.0004827950483,0.823000555345453,80.6218644095102,0,6.5,75.2,83.8,3894.36666666666,1155.73393806385,0.666,-0.00654844032971602
bench_418A,8,418,0.4,0.651807621747351,4359.28937424628,3.32721266846127,213.353349539574,77.6622969282388,694.430102236083,4027.46262575372,2845.77968702048,473.946783752105,13.3060527450501,1.11756863213811,0.00429707,0.00157708658862301,0.00236562988293452,0.00157708658862301,0.4,3000,127.934774239664,24.4048919320252,1.11267399300874,75.493706247503,0,216.597382238258,76.7610815348184,241.002274170283,94.2423223964188,74.5,241.002274170283,0.12199737945572,29.4016458916436,0.912295336500386,80.6622969282388,0,6.5,75.2,83.8,3894.36666666666,1155.74188246091,0.666,-0.0141923782526492
bench_494A,9,494,0,0.646347804675434,5108.73304815463,16.7852256819228,224.733377433831,78.7899127985255,586.597985728614,4802.88295184537,3712.05805926878,484.097483227015,20.129423620957,1.51113184773327,0.005066405,0,0.00419190807003271,0,0,3000,137.574560062778,23.6819079952917,1.10403086597847,81.8365985446961,0,227.643092004949,74.3,251.325000000241,90.3724322844808,74.3,251.325000000241,0.193879316668559,48.7267192617724,0.500000000000479,81.7899127985255,0,7.5,75.9,85,4754.75,1284.4879129788,0.6469,-0.000552195324565852
bench_494A,9,494,0.1,0.64528170273705,5100.30657843365,14.6919471664124,224.044771637305,78.7959243073062,586.817380194478,4811.30942156635,3719.78262770892,484.151582418152,20.5578312448,1.456415854805,0.005066405,0.000427690702435957,0.00384921632192361,0.000427690702435957,0.1,3000,138.65663041147,23.6007527191398,1.1036743637212,81.7142846488832,0,227.643092004949,74.9326772261731,251.243844724089,90.9810874735352,74.3,251.243844724089,0.181590488353359,45.6234924592229,0.579761243313264,81.7959243073062,0,7.5,75.9,85,4754.75,1284.48889990813,0.6469,-0.0016182972629496
bench_494A,9,494,0.2,0.643710314455236,5087.88632545419,12.0378917060354,223.253193318856,78.8048537598517,587.178670204999,4823.72967454581,3731.2565458333,484.231940265261,21.0625182422576,1.38255051068519,0.005066405,0.000874984415723718,0.00349993766289487,0.000874984415723718,0.2,3000,139.874409130781,23.5094193151914,1.10327315056273,81.5639609883835,0,227.643092004949,75.5958943940067,251.152511320141,91.6147815808176,74.3,251.152511320141,0.166908544845832,41.9195001988211,0.667699847818662,81.8048537598517,0,7.5,75.9,85,4754.75,1284.49032354174,0.6469,-0.00318968554476373
bench_494A,9,494,0.3,0.641017309566998,5066.60081481756,8.51644049463266,222.321895190108,78.8202648457851,587.902173135759,4845.01518518245,3751.05876643593,484.370625568603,21.6836200421537,1.27787532087851,0.005066405,0.00134716065235725,0.00314337485550025,0.00134716065235725,0.3,3000,141.282158780482,23.4038380914639,1.1028093489916,81.37390526571,0,227.643092004949,76.2993067691342,251.046930096413,92.280867652222,74.3,251.046930096413,0.148643320333649,37.3164492491002,0.766421288897737,81.8202648457851,0,7.5,75.9,85,4754.75,1284.49266231791,0.6469,-0.00588269043300171
bench_494A,9,494,0.4,0.634223148088098,5012.89976248833,3.52018255185458,221.190135195323,78.8591858984735,590.383128753194,4898.71623751167,3801.06786406231,484.720865423687,22.5443792724819,1.11854967099904,0.005066405,0.00185248718496442,0.00277873077744663,0.00185248718496442,0.4,3000,142.980123523763,23.2764907357178,1.10224993225453,81.1231123395938,0,227.643092004949,77.0634841487906,250.919582740667,92.9957901459948,74.3,250.919582740667,0.124493476211753,31.2378511049881,0.880240989231782,81.8591858984735,0,7.5,75.9,85,4754.75,1284.49782963046,0.6469,-0.0126768519119017
bench_570A,10,570,0,0.628633964841112,5733.14175935094,15.5909500192778,219.255650578956,79.1446368551403,463.239242636407,5703.33824064906,4732.43310129698,487.29246691141,20.3734298042619,1.46912386367273,0.00585298,0,0.00470609439653686,0,0,3000,157.990372129223,22.1507220903082,1.0966966797511,88.2933232678558,0,229.074277910315,75.1,251.225000000624,90.1101406467888,75.1,251.225000000624,0.194956227610743,48.9778782816304,0.450000000001117,82.1446368551403,0,9.1,75.8,85.4,6086.08000000001,1414.93181659583,0.624,0.00463396484111167
bench_570A,10,570,0.1,0.627494946902666,5722.75391575232,13.5158104458989,218.460576344678,79.1514888218059,463.448382622748,5713.72608424768,4742.13049402839,487.354130428601,20.7930771679412,1.41447416260635,0.00585298,0.000479658040827588,0.00431692236744829,0.000479658040827588,0.1,3000,159.255033676696,22.0558724742478,1.09628262359025,88.0732254859954,0,229.074277910315,75.6777951163668,251.130150384563,90.6505184529956,75.1,251.130150384563,0.182524693728336,45.8374537848932,0.532354722239689,82.1514888218059,0,9.1,75.8,85.4,6086.08000000001,1414.93251094096,0.624,0.0034949469026665
bench_570A,10,570,0.2,0.625802706248754,5707.32068098863,10.9019809723497,217.528741857074,79.1617275224958,463.809759738646,5729.15931901137,4756.62088100646,487.446271507267,21.2824067589938,1.34149958731929,0.00585298,0.000979787579578593,0.00391915031831437,0.000979787579578593,0.2,3000,160.678026072596,21.9186368712885,1.09568353579999,87.6942657251735,0,229.074277910315,76.2819637331091,250.992914781604,91.1902627271162,75.1,250.992914781604,0.167791120302194,42.1143823591184,0.623150517708986,82.1617275224958,0,9.1,75.8,85.4,6086.08000000001,1414.93349748795,0.624,0.00180270624875356
bench_570A,10,570,0.3,0.622866701689961,5680.54431941244,7.47544651934234,216.412650411548,79.1795942947273,464.540187329541,5755.93568058756,4781.90663132868,487.607057848799,21.881804080535,1.23991999540453,0.00585298,0.00150507926294957,0.00351185161354899,0.00150507926294957,0.3,3000,162.318960059538,21.7217247928554,1.09482393654586,87.0900685129523,0,229.074277910315,76.9202412408014,250.796002703171,91.7258248221569,75.1,250.796002703171,0.149686967527191,37.5408931125788,0.724904687449474,82.1795942947273,0,9.1,75.8,85.4,6086.08000000001,1414.93511182369,0.624,-0.00113329831003905
bench_570A,10,570,0.4,0.615117633932999,5609.87282146895,2.73072179252958,215.064548893505,79.2267000756841,467.252167039065,5826.60717853105,4848.57009013436,488.030955637816,22.753965719806,1.09022266967216,0.00585298,0.00206389471730647,0.00309584207595971,0.00206389471730647,0.4,3000,164.287025964018,21.4855568843178,1.09379297003712,86.3431868776516,0,229.074277910315,77.612679790778,250.559834794633,92.2912911620338,75.1,250.559834794633,0.126213984345692,31.6241550664289,0.841945059705456,82.2267000756841,0,9.1,75.8,85.4,6086.08000000001,1414.93856568887,0.624,-0.00888236606700077
bench_646A,11,646,0,0.611024593865955,6315.55020219851,14.4502772145497,213.683728253002,79.5035588438337,314.923117002185,6645.79379780149,5815.83461272905,490.525731132164,24.510336938086,1.43151304584796,0.00665464,0,0.00519576176172448,0,0,3000,177.22335935384,19.9331968775392,1.08610757099868,89.7094618511814,0,231.491803175409,75.1,251.425000052948,88.5136701790899,75.1,251.425000052948,0.196582485942161,49.4257515384165,0.400000000084237,82.5035588438337,0,10,75.9,85.4,6618.33333333333,1613.91415119552,0.6019,0.0091245938659551
bench_646A,11,646,0.1,0.609790620758187,6302.79585615662,12.3796212855338,212.742265863646,79.511029001144,315.091797140615,6658.54814384338,5827.8925420666,490.592959174353,24.9708454618164,1.37617271047032,0.00665464,0.000528615231316779,0.00475753708185101,0.000528615231316779,0.1,3000,178.701925837402,19.7557688995117,1.0853411163096,89.0840848198968,0,231.491803175409,75.6886452450313,251.247572074921,89.0088068792906,75.1,251.247572074921,0.184010968303299,46.2323090213591,0.487789236618596,82.511029001144,0,10,75.9,85.4,6618.33333333333,1613.91463215066,0.6019,0.00789062075818692
bench_646A,11,646,0.2,0.607961177646758,6283.88673215689,9.8163487158085,211.665272137247,79.522167105709,315.376374916596,6677.45726784311,5845.87095750848,490.693196423883,25.5167389941517,1.30424088746888,0.00665464,0.00107801286763033,0.00431205147052131,0.00107801286763033,0.2,3000,180.361646502093,19.5566024197488,1.08448075548027,88.366565560101,0,231.491803175409,76.3022370164098,251.048405595158,89.5151126799428,75.1,251.048405595158,0.169233869975053,42.4858932299353,0.584546117487476,82.522167105709,0,10,75.9,85.4,6618.33333333333,1613.91531282327,0.6019,0.00606117764675784
bench_646A,11,646,0.3,0.604773686406203,6250.94082269452,6.52153035993386,210.406942920608,79.5416798989154,315.968974431236,6710.40317730548,5877.36692192363,490.86879971075,26.1984812398681,1.20680913504854,0.00665464,0.00165359845799554,0.00385839640198959,0.00165359845799554,0.3,3000,182.268723725444,19.3277531529468,1.0834921707284,87.5231381708963,0,231.491803175409,76.9489979659503,250.819556328356,90.0357614381342,75.1,250.819556328356,0.151285254530886,37.9453004204593,0.692961766251028,82.5416798989154,0,10,75.9,85.4,6618.33333333333,1613.91640261244,0.6019,0.00287368640620322
bench_646A,11,646,0.4,0.595863542353726,6158.84557376811,2.05104227332676,208.894368589948,79.596236942515,318.498273463137,6802.49842623189,5965.42533675092,491.359762517166,27.2150535006642,1.06684266871487,0.00665464,0.00226357575460885,0.00339536363191328,0.00226357575460885,0.4,3000,184.540932854188,19.0550880574974,1.08231431003654,86.4952561219791,0,231.491803175409,77.6496092848453,250.546891232906,90.5826802645911,75.1,250.546891232906,0.12841679334545,32.1744283548012,0.817385456983518,82.596236942515,0,10,75.9,85.4,6618.33333333333,1613.91854189193,0.6019,-0.00603645764627392
bench_684A,12,684,0,0.602189381427804,6590.36059034588,13.9553557854298,210.20326787905,79.6033842082796,316.997922420086,7133.41540965412,6299.81356118821,491.424117916068,25.1798081297538,1.41825458093979,0.00702961,0,0.00546072220032185,0,0,3000,186.61085453811,18.8066974554268,1.08091745462349,89.2587644376664,0,232.418302613882,75.3,251.225000069309,87.9343696140686,75.3,251.225000069309,0.196463743238193,49.3566039086316,0.400000000110353,82.6033842082796,0,11.1,75.7,85,7191.69,1613.93632423511,0.5902,0.0119893814278038
bench_684A,12,684,0.1,0.600905471072744,6576.30947542011,11.883157616598,209.208185120761,79.6116369413416,317.189781199879,7147.46652457989,6313.13466279064,491.498388676451,25.6436919129119,1.36221430154836,0.00702961,0.000555245674609164,0.00499721107148247,0.000555245674609164,0.1,3000,188.182280877263,18.6181262947285,1.08010611077243,88.5343577617475,0,232.418302613882,75.8774676812565,251.03642890861,88.4092992224297,75.3,251.03642890861,0.183821130530535,46.1458001663291,0.488739685286301,82.6116369413416,0,11.1,75.7,85,7191.69,1613.93676291066,0.5902,0.0107054710727444
bench_684A,12,684,0.2,0.598992480549439,6555.37370713306,9.32635675141134,208.069705056872,79.6239948817279,317.514277348451,7168.40229286694,6333.08202774009,491.609603650004,26.1963841284023,1.28978779595792,0.00702961,0.00113158374279314,0.00452633497117255,0.00113158374279314,0.2,3000,189.947423193645,18.4063092167626,1.07919474933668,87.7047934766343,0,232.418302613882,76.4788609692581,250.824611830645,88.8932696235834,75.3,250.824611830645,0.168983782314252,42.3852916046464,0.586648264188716,82.6239948817279,0,11.1,75.7,85,7191.69,1613.9373823422,0.5902,0.00879248054943871
bench_684A,12,684,0.3,0.595620327386123,6518.46886291373,6.05393864015648,206.739681000819,79.6458800977847,318.199181255797,7205.30713708627,6368.40729158772,491.806556896437,26.894107346322,1.19234027560038,0.00702961,0.00173449367569166,0.00404715190994722,0.00173449367569166,0.3,3000,191.976491640414,18.1628210031503,1.07814712007997,86.731967664611,0,232.418302613882,77.1123596742988,250.581123617032,89.3890671072747,75.3,250.581123617032,0.151007935486256,37.8397381492343,0.696461321321148,82.6458800977847,0,11.1,75.7,85,7191.69,1613.93836958276,0.5902,0.00542032738612264
bench_684A,12,684,0.4,0.585555940951193,6408.32421776986,1.63975839130079,205.142323784223,79.7110516827053,321.47287578911,7315.45178223014,6473.59732215036,492.393035686832,27.9885486038441,1.0534965365875,0.00702961,0.00237223865459337,0.00355835798189006,0.00237223865459337,0.4,3000,194.3949849076,17.872601811088,1.07689842671633,85.5497945353349,0,232.418302613882,77.8007249978593,250.29090442497,89.9100985857254,75.3,250.29090442497,0.128200344392965,32.0873801457079,0.822602267804777,82.7110516827053,0,11.1,75.7,85,7191.69,1613.94014194905,0.5902,-0.00464405904880683
bench_722A,13,722,0,0.592933152962411,6849.56378302178,13.460226576934,206.308779829045,79.9578426328914,309.300253454824,7636.64421697822,6805.95608367107,494.614397690954,26.7734821613792,1.40678392418651,0.00742182,0,0.00573169388097726,0,0,3000,196.194544128837,17.6566547045395,1.07556288668731,88.2374241800005,0,233.668345382384,75.6,251.325000086923,87.4297711369854,75.6,251.325000086923,0.196304872390624,49.336322070637,0.400000000138344,82.9578426328914,0,11.5,75.8,85.2,7530.96666666667,1636.89602627844,0.5789,0.0140331529624115
bench_722A,13,722,0.1,0.591599572865663,6834.15826574413,11.395452717382,205.253399375948,79.9667867308622,309.504742267801,7652.04973425587,6820.59831877167,494.694890482915,27.2517827334797,1.35003693190141,0.00742182,0.000582395360495506,0.00524155824445955,0.000582395360495506,0.1,3000,197.868298093611,17.4558042287667,1.07470333305181,87.4036160524487,0,233.668345382384,76.1780240745604,251.124149611151,87.896008637847,75.6,251.124149611151,0.18361684760513,46.1106247091186,0.48943171236891,82.9667867308622,0,11.5,75.8,85.2,7530.96666666667,1636.89642866849,0.5789,0.0126995728656626
bench_722A,13,722,0.2,0.589604813674125,6811.1148075635,8.85724718928124,204.046235030951,79.9802268494281,309.852821529272,7675.0931924365,6842.60076651977,494.815844588422,27.8237597990413,1.27715352308647,0.00742182,0.0011859975479492,0.00474399019179681,0.0011859975479492,0.2,3000,199.748654940697,17.2301614071164,1.07373767884101,86.4504508364595,0,233.668345382384,76.7792432761034,250.8985067895,88.3694393588707,75.6,250.8985067895,0.168754139991233,42.3401617383467,0.588182778124875,82.9802268494281,0,11.5,75.8,85.2,7530.96666666667,1636.89699458678,0.5789,0.0107048136741255
bench_722A,13,722,0.3,0.586053576236497,6770.09091268401,5.62456440400802,202.6368687741,80.004253067326,310.600151893797,7716.11708731599,6881.93297068984,495.032065602897,28.5518991294621,1.17981859478096,0.00742182,0.00181629071586704,0.00423801167035644,0.00181629071586704,0.3,3000,201.909587028277,16.9708495566068,1.07262793567026,85.3352964333351,0,233.668345382384,77.4118260804037,250.639194938991,88.8525161968086,75.6,250.639194938991,0.150801738900308,37.7968264333731,0.699005980246429,83.004253067326,0,11.5,75.8,85.2,7530.96666666667,1636.89788899097,0.5789,0.00715357623649659
bench_722A,13,722,0.4,0.574715766828068,6639.11653839784,1.29341662638684,200.94715365206,80.0806262849475,314.666939441471,7847.09146160216,7006.9538612302,495.719343225739,29.7513177047553,1.04242134757172,0.00742182,0.00248147076588977,0.00372220614883465,0.00248147076588977,0.4,3000,204.483919773439,16.6619296271873,1.07130589126191,83.9841591808536,0,233.668345382384,78.1009030150974,250.330275009571,89.3604495337597,75.6,250.330275009571,0.12813532286958,32.0761506123822,0.826348024112933,83.0806262849475,0,11.5,75.8,85.2,7530.96666666667,1636.89922801007,0.5789,-0.00418423317193228
