study_type,condition,case_id,current_A,current_density_command_A_cm2,egr_fraction_cmd,air_flow_scale,V_cell_sim,V_cell_target,V_cell_target_error,pO2_ca_in_target_kPa,pO2_ca_in_kPa,pO2_ca_in_target_error_kPa,lambda_O2_actual,RH_ca_in,T_stack_C,solve_status,normal_operation_ok,oxygen_ok,thermal_ok,humidity_ok,pressure_order_ok,dq60_map_ok,risk_label
constant_voltage_fixed_flow,constant_voltage_fixed_flow,j0.34_boundary_114A,129.2,0.34,0.3,1,0.749858741987498,0.75,-0.000141258012502199,NaN,26.4073159191393,NaN,1.81962819034013,0.7450688765356,64.9867159552156,,1,1,1,1,1,1,ok
constant_voltage_fixed_flow,constant_voltage_fixed_flow,j0.34_boundary_114A,129.2,0.34,0.35,1,0.749292014436601,0.75,-0.00070798556339946,NaN,25.3465244627758,NaN,1.76591989188854,0.772136361409143,64.9876480622394,,1,1,1,1,1,1,ok
constant_voltage_fixed_flow,constant_voltage_fixed_flow,j0.33_boundary_114A,125.4,0.33,0.4,1,0.750191748514367,0.75,0.000191748514366541,NaN,24.3942950003399,NaN,1.74463329748628,0.793962748455842,64.9610692301005,,1,1,1,1,1,1,ok
constant_voltage_fixed_flow,constant_voltage_fixed_flow,j0.33_boundary_114A,125.4,0.33,0.45,1,0.749355379447293,0.75,-0.000644620552706865,NaN,23.0894543356997,NaN,1.67102871417874,0.822170080327369,64.9624140123466,,1,1,1,1,1,1,ok
constant_voltage_fixed_flow,constant_voltage_fixed_flow,j0.32_boundary_114A,121.6,0.32,0.5,1,0.750043487909055,0.75,4.34879090547291e-05,NaN,21.957794842301,NaN,1.63249688674164,0.843251258234511,64.9362201079095,,1,1,1,1,1,1,ok
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0,1,0.795989944779641,NaN,NaN,26.4313536258226,26.4313536258226,0,3.11058069398807,0.8,61.7074477785523,solved,1,1,1,1,1,0,dq60_map_extrapolation
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.05,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.1,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.15,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.2,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.25,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.3,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.35,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.4,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
