condition,case_id,boundary_case_index,boundary_current_A,boundary_current_density_A_cm2,current_A,current_density_command_A_cm2,egr_fraction_cmd,air_flow_scale,cathode_flow_nlpm_cmd,V_cell_sim,P_stack_sim_W,pO2_stack_kPa,p_stack_internal_kPa,T_stack_C,Q_net_stack_W,Q_gen_W,Q_cool_W,Q_amb_W,Q_gas_W,lambda_O2_actual,m_bench_air_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,m_separator_gas_kg_s,alpha_EGR_actual,dq60_speed_rpm,dq60_flow_lpm,dq60_dp_kPa,dq60_pressure_ratio,dq60_power_W,dq60_map_flow_clamped,p_dq60_in_kPa,T_dq60_in_C,p_dq60_out_kPa,T_dq60_out_C,T_ca_in_C,p_ca_in_kPa,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,T_separator_C,liquid_drain_separator_kg_s,coolant_flow_L_min,coolant_inlet_temp_C,coolant_outlet_temp_C,h_cool_effective_W_K,condition_target,current_density_target_A_cm2,pO2_ca_in_noEGR_kPa,pO2_ca_in_target_kPa,pO2_ca_in_target_error_kPa,air_flow_control,solve_status,lookup_quality,study_type,oxygen_ok,thermal_ok,humidity_ok,pressure_order_ok,dq60_map_ok,normal_operation_ok,risk_label,life_model_version,life_equivalent_duration_h,life_voltage_factor,life_humidity_factor,life_temperature_factor,life_current_factor,life_cycling_factor,life_damage_rate_mV_h,life_delta_V_deg_mV,life_damage_index,life_projected_to_EOL_h,life_ECSA_ratio_proxy,life_high_potential_exposure_V_h,life_dry_exposure_h,life_high_potential_margin_mV,life_interpretation_status,life_group_key,life_rate_ratio_to_noEGR,life_benefit_vs_noEGR_pct,life_source_file
constant_pO2_inlet_variable_flow,bench_076A,2,76,0.2,76,0.2,0.5,6.75,484.65,0.702604325567786,854.366859890428,4.374432444381e-07,129.726841667502,63.5478619935709,-79.0123636531649,670.497140109572,402.493856086769,346.932338189411,0.0833094865568458,0,0.0104442075,0,0,0,0,3000,489.53007073697,2.5,1.0196502259776,31.5592090598373,0,127.225,61.2,129.725,64.206661641823,61.2,129.725,0.192539144761296,24.9771405541591,0.498223715794527,66.5478619935709,0,6,63.2,64.6,1157.05039218304,pO2_ca_in,0.2,30.0794278903335,30.0794278903335,-5.10228733617435,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.700845680416474,1.2492673604149,1.09977167994418,1,1,0.0115547771086089,0.0115547771086089,0.000154063694781452,6490.8218735021,0.999938374522087,0,0.201776284205473,-97.3956744322141,trend_reference,constant_pO2_inlet_variable_flow|j=0.2,0.692084495324336,30.7915504675664,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0,1,90.2,0.757545576895353,1381.76313225712,16.8114288517528,150.667680279125,64.8751515564987,-6.78672824407478,905.532867742877,549.514378094444,358.876499743054,3.92871814945455,2.16839920991369,0.00194381,0,0.00140550810980851,0,0,3000,87.4437021549634,28.2556297845037,1.21233759307532,59.7768921711017,0,133.069370219716,62.3,161.32500000422,92.899438575588,62.3,161.32500000422,0.192227825710133,31.0111539834983,0.600000000015693,67.8751515564987,0,6,64.4,66.3,1156.50337366809,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,0,solved_for_pO2_ca_in,solved,good,constant_pO2_inlet_variable_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,1.05822378355275,1.0612244897767,1.13902002270017,1,1,0.0153496114415507,0.0153496114415507,0.000204661485887343,4886.11716886711,0.999918135405645,0,0.099999999984307,-42.4544231046471,usable,constant_pO2_inlet_variable_flow|j=0.3,1,0,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.05,6.75,608.85,0.684287457068284,1248.14032169255,4.39268419033229e-07,140.855509721976,64.9526896866677,40.2344075445777,1039.15567830745,639.063800194522,359.573402491858,0.284068076493341,0,0.0131207175,2.81846484863499e-06,5.40936166466515e-05,2.81846484863499e-06,0.0494982915210383,3000,590.417044153648,2.5,1.01878719344559,38.0439971349926,0,133.069370219716,62.3194940538372,135.569370219716,65.2046048351193,62.3,135.569370219716,0.191617535095383,25.9774685559353,0.506711817674762,67.9526896866677,2.85676064519248e-08,6,64.4,66.3,1156.27958257671,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.03368542756293,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610886515959932,1.22873666179548,1.14134595951624,1,1,0.010280586874232,0.010280586874232,0.000137074491656427,7295.30336327252,0.999945170203337,0,0.193288182325238,-115.712542931716,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.669762027096197,33.0237972903803,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.1,6.75,608.85,0.684287666764977,1248.14070417932,4.39268425825027e-07,140.85533086942,64.9526949142807,40.2278527103074,1039.15529582068,639.069862600174,359.573449671472,0.284130838728841,0,0.0131207175,5.63913866735822e-06,5.12666908314443e-05,5.63913866735822e-06,0.0989965359244433,3000,590.589064919053,2.5,1.01878719344559,38.0462069227967,0,133.069370219716,62.3389798190676,135.569370219716,65.2242581821785,62.3,135.569370219716,0.191007521647967,25.8947694170436,0.509211777040001,67.9526949142807,5.71603139133647e-08,6,64.4,66.3,1156.27961482495,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.11638456645465,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610887476717304,1.22285803685858,1.14134611645468,1,1,0.0102314191267783,0.0102314191267783,0.000136418921690378,7330.36141620914,0.999945432431324,0,0.190788222959999,-115.712333235023,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.666558835429692,33.3441164570309,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.15,6.75,608.85,0.684287876417777,1248.14108658603,4.3926843262359e-07,140.85515202189,64.9527001471001,40.2212918914095,1039.15491341398,639.07593104224,359.573496898063,0.284193582262249,0,0.0131207175,8.46202041364468e-06,4.8437525001433e-05,8.46202041364468e-06,0.148494733192606,3000,590.761051842855,2.5,1.01878719344559,38.0484157711578,0,133.069370219716,62.3584573003517,135.569370219716,65.2439031740477,62.3,135.569370219716,0.1903977851936,25.8121078299251,0.511709532796673,67.9527001471001,8.57781160199753e-08,6,64.4,66.3,1156.27964710218,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.19904615357318,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610888437275084,1.2170610206509,1.14134627354944,1,1,0.010182934014945,0.010182934014945,0.0001357724535326,7365.26426371087,0.999945691018587,0,0.188290467203327,-115.712123582223,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.663400116264846,33.6599883735154,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.2,6.75,608.85,0.684288086026664,1248.14146891263,4.39268439428934e-07,140.854973179417,64.9527053851388,40.2147250729397,1039.15453108737,639.082005535576,359.573544171747,0.284256307101944,0,0.0131207175,1.12871090454471e-05,4.56061202074255e-05,1.12871090454471e-05,0.197992883307962,3000,590.933004925709,2.5,1.01878719344559,38.0506236806044,0,133.069370219716,62.3779265023477,135.569370219716,65.2635398154251,62.3,135.569370219716,0.189788325558133,25.7294837709705,0.514205087499973,67.9527053851388,1.14421006409254e-07,6,64.4,66.3,1156.27967940845,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.28167021252779,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.61088939763318,1.21134540516873,1.14134643080091,1,1,0.010135129801931,0.010135129801931,0.000135135064025747,7400.00389395215,0.99994594597439,0,0.185794912500027,-115.711913973336,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.660285756452157,33.9714243547843,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.25,6.75,608.85,0.684288295591615,1248.14185115911,4.39268446241075e-07,140.854794342031,64.9527106284099,40.2081522394458,1039.15414884089,639.088086095548,359.573591492644,0.284319013256347,0,0.0131207175,1.41144035211955e-05,4.27724774997477e-05,1.41144035211955e-05,0.247490986252995,3000,591.10492416828,2.5,1.01878719344559,38.0528306516643,0,133.069370219716,62.3973874297111,135.569370219716,65.2831681110063,62.3,135.569370219716,0.189179142567552,25.6468972165889,0.51669844370148,67.9527106284099,1.43088978720446e-07,6,64.4,66.3,1156.27971174386,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.36425676690937,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610890357791485,1.20571098290689,1.14134658820947,1,1,0.0100880047550939,0.0100880047550939,0.000134506730067919,7434.57222917434,0.999946197307973,0,0.18330155629852,-115.711704408385,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.657215643113033,34.2784356886967,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.3,6.75,608.85,0.684288505112609,1248.1422333254,4.39268453060032e-07,140.854615509763,64.9527158769268,40.201573375406,1039.1537666746,639.094172737589,359.573638860874,0.284381700733889,0,0.0131207175,1.69439027997976e-05,3.99365979282484e-05,1.69439027997976e-05,0.296989042010231,3000,591.27680957125,2.5,1.01878719344559,38.0550366848653,0,133.069370219716,62.4168400870951,135.569370219716,65.3027880654845,62.3,135.569370219716,0.188570236047981,25.5643481432079,0.519189603949155,67.9527158769268,1.71782026594622e-07,6,64.4,66.3,1156.27974410847,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.44680584029038,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610891317749901,1.20015754685753,1.14134674577553,1,1,0.0100415571459396,0.0100415571459396,0.000133887428612528,7468.9611292335,0.999946445028555,0,0.180810396050845,-115.711494887391,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.654189663639144,34.5810336360856,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.35,6.75,608.85,0.684288714589624,1248.14261541147,4.39268459885822e-07,140.854436682642,64.9527211307025,40.1949884656459,1039.15338458853,639.100265476784,359.573686276553,0.284444369542972,0,0.0131207175,1.97756058406388e-05,3.70984825422964e-05,1.97756058406388e-05,0.346487050562245,3000,591.448661135312,2.5,1.01878719344559,38.0572417807346,0,133.069370219716,62.4362844791504,135.569370219716,65.3223996835504,62.3,135.569370219716,0.187961605825676,25.4818365272733,0.521678570787353,67.9527211307025,2.00500143674639e-07,6,64.4,66.3,1156.27977650234,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.52931745622492,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610892277508328,1.19468489050882,1.14134690349949,1,1,0.00999578525011158,0.00999578525011158,0.000133277136668154,7503.16239528683,0.999946689145333,0,0.178321429212647,-115.711285410376,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.651207705691717,34.8792294308283,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.4,6.75,608.85,0.684288924022639,1248.14299741729,4.39268466718461e-07,140.854257860698,64.9527263897502,40.1883974947122,1039.15300258271,639.1063643285,359.573733739802,0.284507019692012,0,0.0131207175,2.26095116035808e-05,3.42581323907789e-05,2.26095116035808e-05,0.395985011891655,3000,591.620478861173,2.5,1.01878719344559,38.0594459397996,0,133.069370219716,62.4557206105252,135.569370219716,65.3420029698921,62.3,135.569370219716,0.187353251727031,25.3993623452495,0.524165346756825,67.9527263897502,2.29243323605126e-07,6,64.4,66.3,1156.27980892556,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.61179163824874,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610893237066668,1.18929280784376,1.14134706138173,1,1,0.00995068734738074,0.00995068734738074,0.00013267583129841,7537.16777361534,0.999946929667481,0,0.175834653243175,-115.711075977361,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.648269657200876,35.1730342799124,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.45,6.75,608.85,0.684289133411631,1248.14337934282,4.39268473557966e-07,140.854079043962,64.9527316540835,40.1818004468863,1039.15262065719,639.112469308367,359.573781250743,0.284569651189466,0,0.0131207175,2.54456190489642e-05,3.1415548522107e-05,2.54456190489642e-05,0.445482925981128,3000,591.792262749555,2.5,1.01878719344559,38.061649162587,0,133.069370219716,62.4751484858653,135.569370219716,65.3615979291954,62.3,135.569370219716,0.186745173578575,25.316925573619,0.526649934394733,67.9527316540835,2.58011560032417e-07,6,64.4,66.3,1156.2798413782,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.69422840987927,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610894196424815,1.18398109333888,1.14134721942267,1,1,0.00990626172163493,0.00990626172163493,0.000132083489621799,7570.96895958267,0.999947166604151,0,0.173350065605267,-115.710866588369,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.645375406364953,35.4624593635047,condition_study_constant_pO2_inlet_solved.csv
constant_pO2_inlet_variable_flow,bench_114A,3,114,0.3,114,0.3,0.5,6.75,608.85,0.684289342756579,1248.143761188,4.39268480404357e-07,140.853900232465,64.9527369237155,40.1751973067957,1039.152238812,639.118580431667,359.573828809493,0.284632264043748,0,0.0131207175,2.82839271376053e-05,2.85707319842101e-05,2.82839271376053e-05,0.494980792813372,3000,591.964012801194,2.5,1.01878719344559,38.0638514496234,0,133.069370219716,62.4945681098139,135.569370219716,65.3811845661435,62.3,135.569370219716,0.186137371206972,25.2345261888827,0.529132336234642,67.9527369237155,2.86804846604738e-07,6,64.4,66.3,1156.27987386035,pO2_ca_in,0.3,31.0111539834983,31.0111539834983,-5.77662779461556,solved_for_pO2_ca_in,unreachable_with_current_DQ60_map,coarse_grid,constant_pO2_inlet_variable_flow,0,1,1,0,1,0,oxygen_limit,pemfc_life_v01,1,0.610895155582672,1.17874954196305,1.1413473776227,1,1,0.00986250666086868,0.00986250666086868,0.000131500088811582,7604.5576017278,0.999947399964475,0,0.170867663765358,-115.710657243421,trend_reference,constant_pO2_inlet_variable_flow|j=0.3,0.642524841649822,35.7475158350178,condition_study_constant_pO2_inlet_solved.csv
