model,flow_slpm,dry_in_T_C,dry_in_RH,wet_in_T_C,wet_in_RH,dry_out_T_C,dry_out_RH,dry_out_dewpoint_sim_C,dry_out_dewpoint_spec_C,dry_dewpoint_spec_ok,dry_dp_sim_kPa,dry_dp_spec_kPa,dry_dp_spec_ok,wet_out_T_C,wet_out_RH,wet_dp_sim_kPa,wet_dp_spec_kPa,wet_dp_spec_ok,water_transfer_sim_kg_s,dry_gain_direction_ok,wet_loss_direction_ok,vehicle_oversized_note
GZS60,5000,80,0.1,80,0.95,80,0.474251178261954,62.6119880838268,59.81,1,9.61034899441136,13,1,80,0.60885369279675,12.7815235783007,20,1,0.00760353831912399,1,1,GZS60 manual range is 40-70 kW; 10 kW use is an oversized provisional boundary.
