model,source,model_form,refFlow_slpm,NTU_ref,NTU_flow_exponent,heat_effectiveness,latentCoolingCoeff_C_per_kgpkg,temperature_RMSE_C,tau_s,dryDpRef_kPa,wetDpRef_kPa,dryDpExponent,wetDpExponent,volume_L,rated_air_flow_min_slpm,rated_air_flow_max_slpm,dry_out_dewpoint_spec_C_at_ref,dryDpSpec_kPa_at_ref,wetDpSpec_kPa_at_ref,predicted_dry_out_condensed_kgpkg_at_ref,predicted_dry_out_dewpoint_C_at_ref,predicted_dry_out_RH_pct_at_ref,noExternalWaterSource,data_level
GZS60,GZS60 manual constrained by GZS80P/GZS120/GZS130/GZS180 measured four-port trend,"epsilon-NTU with dry/wet vapor balance, heat effectiveness, and power-law pressure drop",5000,0.478535232325371,0.379978771505817,0.5825,97,3.46390639657635,5,7.05058195020304,11.4662956961481,0.683802996072125,0.763082744335534,10.2,2500,5000,59.81,13,20,0.0292103674028963,61.6515460135998,100,1,GZS60 manual + series measured extrapolation; no direct GZS60 measured points
